id,url,region,region_url,price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,laundry_options,parking_options,image_url,description,lat,long,state
7039979079,https://albanyga.craigslist.org/apa/d/albany-living-the-dream-at-newly/7039979079.html,albany,https://albanyga.craigslist.org,625,apartment,1034,2,1.5,1,1,1,1,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00A0A_5AX8Q1xDKBo_600x450.jpg,"Make the newly renovated Country Place Apartments your home And see for yourself where you can live in luxury at affordable rents  Everyone is very friendly in this spacious quiet community. No noise so you can relax and be with your family in comfort.  Move in today to our clean and beautiful, extra large 1, 2 and 3 bedroom apartments. Enjoy peaceful easy living in a very desirable location.  One bedroom apartments - 750 sq ft starting at $525. Two bedroom apartments - 1,034 sq ft starting at $625. Two bedroom apartments come with 1 and 1/2 baths. Three bedroom apartments - 1,236 sq ft starting at $700. The three bedroom apartments come with two FULL baths. Each unit has a large walk-in closet, private balcony or patio. Select units with fireplaces, pool or tennis court views or adjacent to wooded area. Pet Friendly (Some restrictions apply).  Amenities Energy efficient for low utility bills Large Pool with Cabana 2 lighted Tennis Courts Large Barbecue Grills and Gazebo Spacious Grounds Security cameras Best school Districts. Experienced onsite maintenance staff for emergency calls.  Monthly routine maintenance and pest control.  Wal-Mart and plenty of convenience stores within a mile. Close to shopping and the Albany Mall with all the good restaurants nearby  Application fee is $50 (money order only) per each adult and you we will let you know within hours Simply bring in your application fee, proof of household income (must be at least 3 times the rent), your driver's license, and complete your application in our office.  If you are pressed for time, print and bring in your application.  Visit us on FaceBook https://www.facebook.com/Country-Place-Apartments-569224190090361/",31.5856,-84.2581,ga
7039976770,https://albanyga.craigslist.org/apa/d/albany-newly-remodeled-clean-and-well/7039976770.html,albany,https://albanyga.craigslist.org,525,apartment,750,1,1,1,1,1,1,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00A0A_5AX8Q1xDKBo_600x450.jpg,"Make the newly renovated Country Place Apartments your home And see for yourself where you can live in luxury at affordable rents  Everyone is very friendly in this spacious quiet community. No noise so you can relax and be with your family in comfort.  Move in today to our clean and beautiful, extra large 1, 2 and 3 bedroom apartments. Enjoy peaceful easy living in a very desirable location.  One bedroom apartments - 750 sq ft starting at $525. Two bedroom apartments - 1,034 sq ft starting at $625. Two bedroom apartments come with 1 and 1/2 baths. Three bedroom apartments - 1,236 sq ft starting at $700. The three bedroom apartments come with two FULL baths. Each unit has a large walk-in closet, private balcony or patio. Select units with fireplaces, pool or tennis court views or adjacent to wooded area. Pet Friendly (Some restrictions apply).  Amenities Energy efficient for low utility bills Large Pool with Cabana 2 lighted Tennis Courts Large Barbecue Grills and Gazebo Spacious Grounds Security cameras Best school Districts. Experienced onsite maintenance staff for emergency calls.  Monthly routine maintenance and pest control.  Wal-Mart and plenty of convenience stores within a mile. Close to shopping and the Albany Mall with all the good restaurants nearby  Application fee is $50 (money order only) per each adult and you we will let you know within hours Simply bring in your application fee, proof of household income (must be at least 3 times the rent), your driver's license, and complete your application in our office.  If you are pressed for time, print and bring in your application.  Visit us on FaceBook https://www.facebook.com/Country-Place-Apartments-569224190090361/",31.5857,-84.2581,ga
7039619838,https://albanyga.craigslist.org/apa/d/albany-we-have-something-for-everyone/7039619838.html,albany,https://albanyga.craigslist.org,663,apartment,576,1,1,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00707_hcEkZvWsEBc_600x450.jpg,"Photos in AD were taken from the unit that is being advertised* $663 Includes water trash, sewage, and pest control.  Apply for free if you work for one of our preferred employers! Drop by or schedule your appointment now! We offer 24/7 Emergency Maintenance Close to restaurants and shopping Flexible Lease Terms Laundry Facility On Site On-Site Management Ranch Style/Single Story Living  While this apartment offers:  Air Conditioning/Heat Ceiling Fans/brand new LED Eat-In Kitchen/Dining Area Extra Storage Linen Closets Mini Blinds Private Patio Utility Rooms with W/D Hookups Vaulted Ceilings   We are also a PAW community! (Pets Are Welcome) Ask us for more details about bringing your furry friends with you.  We are located in East Albany with easy access to US 19 and I-75 through Hwy 300; you'll discover we are nestled in comfort among lush pine and oak trees. We are located within minutes to everything you could ever need! We are just minutes from Albany State University, Proctor & Gamble, Miller-Coors and the Marine Corps Logistics Base. Choose from our cozy one or two bedroom floor plans and enjoy the quiet atmosphere of your home! We offer you comfort and convenience without draining your wallet",31.5686,-84.0889,ga
7030595691,https://albanyga.craigslist.org/apa/d/bainbridge-available-for-rent/7030595691.html,albany,https://albanyga.craigslist.org,1000,house,2621,3,2,1,1,0,1,1,1,w/d in unit,carport,https://images.craigslist.org/00e0e_dLsv7SMn1WY_600x450.jpg,"Great Craftsman Bungalow located on the Main Street of the Historic District. Close to shopping, restaurants, and medical facilities. Walkable neighborhood with sidewalks and street lights",30.7853,-84.6377,ga
7039400665,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039400665.html,albany,https://albanyga.craigslist.org,864,apartment,1258,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00K0K_8oIPi27wOYp_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039399764,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039399764.html,albany,https://albanyga.craigslist.org,864,apartment,1258,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00K0K_8oIPi27wOYp_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039398732,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039398732.html,albany,https://albanyga.craigslist.org,864,apartment,1258,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00K0K_8oIPi27wOYp_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039397669,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039397669.html,albany,https://albanyga.craigslist.org,864,apartment,1258,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00K0K_8oIPi27wOYp_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039396818,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039396818.html,albany,https://albanyga.craigslist.org,864,apartment,1258,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00K0K_8oIPi27wOYp_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039389567,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039389567.html,albany,https://albanyga.craigslist.org,864,apartment,1258,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00K0K_8oIPi27wOYp_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039386355,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039386355.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039385056,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039385056.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039380456,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039380456.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039379382,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039379382.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039378606,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039378606.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039377744,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039377744.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039376852,https://albanyga.craigslist.org/apa/d/albany-the-reserve-at-1404/7039376852.html,albany,https://albanyga.craigslist.org,721,apartment,1111,2,1.5,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00N0N_dyhuJ0VlCh6_600x450.jpg,"Welcome Home! Ask for Melissa Welcome to The Reserve 1404 a residential community featuring two and three bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039375132,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039375132.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039374390,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039374390.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039373625,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039373625.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039369327,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039369327.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039367368,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039367368.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039365959,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039365959.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039358638,https://albanyga.craigslist.org/apa/d/leesburg-greystone-at-oakland/7039358638.html,albany,https://albanyga.craigslist.org,1190,apartment,1463,2,2,1,1,0,1,0,0,w/d hookups,street parking,https://images.craigslist.org/00H0H_38Ftt9a0R7Y_600x450.jpg,"Greystone at Oakland one of the most modern and luxurious apartment complex in the Lee County area. This brand new property is unlike any other in Leesburg and Albany . Greystone at Oakland offers spacious floor plans with your choice of enclosed sunroom or a screened in porch. The stainless steel appliances,quartz kitchen counter tops and bath vanities, wood planking floors  are eye catching. This property offers over 20 features and amenities. Residents may reserve our elegant club house any day of the week and weekends , we have an outdoor grill and cabana area by the  resort style salt water pool.  Our car wash station is always available for our residents. Tanning bed, 24 hour fitness center, spin room , coffee station, business center, doggy spa room , playground you name it . You will enjoy luxury living at Greystone at Oakland!",31.6812,-84.1593,ga
7039355869,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039355869.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039355239,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039355239.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039354581,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039354581.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039353961,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039353961.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039353021,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039353021.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039351774,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039351774.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039351175,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039351175.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039350446,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039350446.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039349824,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039349824.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039349138,https://albanyga.craigslist.org/apa/d/albany-the-reserve-1200/7039349138.html,albany,https://albanyga.craigslist.org,521,apartment,595,1,1,1,1,1,0,0,0,laundry on site,off-street parking,https://images.craigslist.org/00X0X_XsEWPFYKuV_600x450.jpg,"Welcome Home! Ask for Stephane Welcome to Gardens Too a residential community featuring One bedroom apartments in Albany GA. Spacious layouts and amenities welcome you home, along with exceptional service and an ideal location within walking distance to shopping, dining and entertainment options.",31.5789,-84.2118,ga
7039343895,https://albanyga.craigslist.org/apa/d/albany-its-your-time-at-treeside-park/7039343895.html,albany,https://albanyga.craigslist.org,650,apartment,1200,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00p0p_anvXZOrjHC8_600x450.jpg,"Come see our newly renovated apartment homes at Treeside Park! Nestled in a peaceful, wooded environment with all major conveniences at its doorstep, Treeside Park offers beautifully renovated apartment homes with large and spacious floor plans, abundant parking, and attentive on site management. Strategically located just minutes from shopping, major Interstate Highways, Albany Airport, and in close proximity to Darton State College, Albany Tech, Albany Mall, and the Marine Corp Logistics Base. Your future home awaits at the new Treeside Park!  Office hours are Monday through Friday 8:30 am to 5:30 pm, Saturday & Sunday by appointment only. Please call  show contact info  or visit us today at 2315 W Gordon Ave, Albany, GA 31707. We look forward to seeing you! Application fee $65.00   3 Bedroom & 2 Bath, 1,300 square feet - $750.00 Per Month 2 Bedroom & 2 Bath, 1,200 square feet - $650.00 Per Month Newly renovated interior All new appliances Large and spacious floor plans Oversized Closets Balcony Washer & Dryer Connections Dishwasher Patio On Site Management On Site Patrol BBQ/Picnic Area",31.5662,-84.2057,ga
7039341963,https://albanyga.craigslist.org/apa/d/albany-its-your-time-at-treeside-park/7039341963.html,albany,https://albanyga.craigslist.org,650,apartment,1200,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00p0p_anvXZOrjHC8_600x450.jpg,"Come see our newly renovated apartment homes at Treeside Park! Nestled in a peaceful, wooded environment with all major conveniences at its doorstep, Treeside Park offers beautifully renovated apartment homes with large and spacious floor plans, abundant parking, and attentive on site management. Strategically located just minutes from shopping, major Interstate Highways, Albany Airport, and in close proximity to Darton State College, Albany Tech, Albany Mall, and the Marine Corp Logistics Base. Your future home awaits at the new Treeside Park!  Office hours are Monday through Friday 8:30 am to 5:30 pm, Saturday & Sunday by appointment only. Please call  show contact info  or visit us today at 2315 W Gordon Ave, Albany, GA 31707. We look forward to seeing you! Application fee $65.00   3 Bedroom & 2 Bath, 1,300 square feet - $750.00 Per Month 2 Bedroom & 2 Bath, 1,200 square feet - $650.00 Per Month Newly renovated interior All new appliances Large and spacious floor plans Oversized Closets Balcony Washer & Dryer Connections Dishwasher Patio On Site Management On Site Patrol BBQ/Picnic Area",31.5662,-84.2057,ga
7039341412,https://albanyga.craigslist.org/apa/d/albany-its-your-time-at-treeside-park/7039341412.html,albany,https://albanyga.craigslist.org,650,apartment,1200,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00p0p_anvXZOrjHC8_600x450.jpg,"Come see our newly renovated apartment homes at Treeside Park! Nestled in a peaceful, wooded environment with all major conveniences at its doorstep, Treeside Park offers beautifully renovated apartment homes with large and spacious floor plans, abundant parking, and attentive on site management. Strategically located just minutes from shopping, major Interstate Highways, Albany Airport, and in close proximity to Darton State College, Albany Tech, Albany Mall, and the Marine Corp Logistics Base. Your future home awaits at the new Treeside Park!  Office hours are Monday through Friday 8:30 am to 5:30 pm, Saturday & Sunday by appointment only. Please call  show contact info  or visit us today at 2315 W Gordon Ave, Albany, GA 31707. We look forward to seeing you! Application fee $65.00   3 Bedroom & 2 Bath, 1,300 square feet - $750.00 Per Month 2 Bedroom & 2 Bath, 1,200 square feet - $650.00 Per Month Newly renovated interior All new appliances Large and spacious floor plans Oversized Closets Balcony Washer & Dryer Connections Dishwasher Patio On Site Management On Site Patrol BBQ/Picnic Area",31.5662,-84.2057,ga
7039340885,https://albanyga.craigslist.org/apa/d/albany-its-your-time-at-treeside-park/7039340885.html,albany,https://albanyga.craigslist.org,650,apartment,1200,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00p0p_anvXZOrjHC8_600x450.jpg,"Come see our newly renovated apartment homes at Treeside Park! Nestled in a peaceful, wooded environment with all major conveniences at its doorstep, Treeside Park offers beautifully renovated apartment homes with large and spacious floor plans, abundant parking, and attentive on site management. Strategically located just minutes from shopping, major Interstate Highways, Albany Airport, and in close proximity to Darton State College, Albany Tech, Albany Mall, and the Marine Corp Logistics Base. Your future home awaits at the new Treeside Park!  Office hours are Monday through Friday 8:30 am to 5:30 pm, Saturday & Sunday by appointment only. Please call  show contact info  or visit us today at 2315 W Gordon Ave, Albany, GA 31707. We look forward to seeing you! Application fee $65.00   3 Bedroom & 2 Bath, 1,300 square feet - $750.00 Per Month 2 Bedroom & 2 Bath, 1,200 square feet - $650.00 Per Month Newly renovated interior All new appliances Large and spacious floor plans Oversized Closets Balcony Washer & Dryer Connections Dishwasher Patio On Site Management On Site Patrol BBQ/Picnic Area",31.5662,-84.2057,ga
7039325865,https://albanyga.craigslist.org/apa/d/albany-its-your-time-at-treeside-park/7039325865.html,albany,https://albanyga.craigslist.org,650,apartment,1200,2,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00p0p_anvXZOrjHC8_600x450.jpg,"Come see our newly renovated apartment homes at Treeside Park! Nestled in a peaceful, wooded environment with all major conveniences at its doorstep, Treeside Park offers beautifully renovated apartment homes with large and spacious floor plans, abundant parking, and attentive on site management. Strategically located just minutes from shopping, major Interstate Highways, Albany Airport, and in close proximity to Darton State College, Albany Tech, Albany Mall, and the Marine Corp Logistics Base. Your future home awaits at the new Treeside Park!  Office hours are Monday through Friday 8:30 am to 5:30 pm, Saturday & Sunday by appointment only. Please call  show contact info  or visit us today at 2315 W Gordon Ave, Albany, GA 31707. We look forward to seeing you! Application fee $65.00   3 Bedroom & 2 Bath, 1,300 square feet - $750.00 Per Month 2 Bedroom & 2 Bath, 1,200 square feet - $650.00 Per Month Newly renovated interior All new appliances Large and spacious floor plans Oversized Closets Balcony Washer & Dryer Connections Dishwasher Patio On Site Management On Site Patrol BBQ/Picnic Area",31.5662,-84.2057,ga
7038349807,https://albanyga.craigslist.org/apa/d/albany-its-your-time-here-at-treeside/7038349807.html,albany,https://albanyga.craigslist.org,771,apartment,1300,3,2,1,1,1,0,0,0,w/d hookups,off-street parking,https://images.craigslist.org/00X0X_l9GQY8iw8xy_600x450.jpg,"Come see our newly renovated apartment homes at Treeside Park! Nestled in a peaceful, wooded environment with all major conveniences at its doorstep, Treeside Park offers beautifully renovated apartment homes with large and spacious floor plans, abundant parking, and attentive on site management. Strategically located just minutes from shopping, major Interstate Highways, Albany Airport, and in close proximity to Darton State College, Albany Tech, Albany Mall, and the Marine Corp Logistics Base. Your future home awaits at the new Treeside Park!  Office hours are Monday through Friday 8:30 am to 5:30 pm, Saturday & Sunday by appointment only. Please call  show contact info  or visit us today at 2315 W Gordon Ave, Albany, GA 31707. We look forward to seeing you! NO Application fee   3 Bedroom & 2 Bath, 1,300 square feet - $771.00 Per Month 2 Bedroom & 2 Bath, 1,200 square feet - $671.00 Per Month Newly renovated interior All new appliances Large and spacious floor plans Oversized Closets Balcony Washer & Dryer Connections Dishwasher Patio On Site Management On Site Patrol BBQ/Picnic Area",31.5789,-84.2118,ga
